id,name,stopNumber,latitude,longitude,shelter
f3c56e3d-1aff-49f1-bd0c-0767432a382a,Pontac Slipway E,2793,49.16938271,-2.05566692,
f3ffba38-846f-4822-9de1-4e9d9ed4dff1,Gargate S,2652,49.21485409,-2.1711308,
f4adec4e-09fa-4739-be26-056bb04f06fd,Millennium Court W,4376,49.17628586,-2.0925628,1
f4b4a901-e4ed-42a7-bd2c-4e41ea6986ce,Princess Place S,3452,49.17412107,-2.0889591,
f55a7d52-24ec-48b2-81fb-74a9e078d8ff,Belvedere Hill,2395,49.17978144,-2.09016532,
f583e367-b788-4868-a93b-ac07b0ec315f,Carrefour Selous E,2479,49.22700691,-2.14589311,
f5b177ba-903e-4d39-b26f-94abeb07b87b,Old Trinity Hill N,2546,49.1961658,-2.09976418,
f6582175-f109-4a5a-9580-21e36c5cd050,Bouley Bay,2439,49.23851119,-2.08177415,
f684f6db-edd9-4e0f-9f6e-1ead172faf07,Chemin de Herupe S,2375,49.2313734,-2.11526973,
f6931250-3bee-47dc-8429-c6c52ca51e71,Coronation Park E,3436,49.19858998,-2.13991322,1
f69ffd8d-fcf3-4a53-af7e-bd675c217311,Gorey Pier,2682,49.19973465,-2.02113563,1
f6b2d66f-d059-4b50-aace-efc082c1153a,Grouville Station S,2746,49.18639474,-2.03954556,1
f6cb211f-f7b3-40e4-83e5-d414dee68dc6,Broadfields S,2824,49.23123071,-2.15481913,
f6dbe5d1-f916-46fe-8b35-9180821fab73,La Moye School E,2869,49.18811317,-2.21509807,
f6f4043c-5022-492e-b6d0-f76dec071ae7,Ebenezer Chapel E,4295,49.23827032,-2.09993194,
f6f9a8f9-7b6f-4a6d-b35e-577e173d2038,Le Bourg E,2875,49.16786744,-2.04321916,
f7d868f6-7ded-48b1-971c-cc7698ba5797,Biarritz Hotel E,4292,49.18465362,-2.1880939,
f835b291-b174-4d0b-85df-7a78e00f570d,Westmount Park E,3762,49.18967833,-2.11448729,
f8413d8a-1f39-4522-ad46-5ab05e18504c,The Manor Lodge,4365,49.18259557,-2.07993732,
f87c0d2c-cec1-47bc-99c8-42c6b9f5b3ac,Princess Place N,3493,49.17422175,-2.08897306,
f9ab112f-a48d-4c66-8e20-47d73f868d83,Trinity Gardens N,3624,49.19353729,-2.10095836,
f9f594bd-34ea-4c2e-b03d-94504dddfcf4,Coastlands Avenue E,3732,49.17661302,-2.09228204,
fa404563-785b-4f61-9b43-6d98dd5a470a,Westmount Park W,4575,49.1895832,-2.11436771,
fa7a1503-d705-40ec-88ea-12f900a26bec,Petit Bois,3535,49.24508214,-2.21488207,
faa82b5d-d752-413a-86b2-bc2438061189,Midland Stores S,3434,49.20808096,-2.06630031,1
faf0aad4-599a-4483-a95a-a17c23663390,Pontac Common W,3563,49.16969101,-2.04808191,
faf5f16a-044a-4420-a75a-fceb8c4a1043,La Haule Slipway S,2949,49.19256427,-2.1664051,
fb227080-dd3f-42d4-9307-8e9148f233ff,aMaizin! Park S,2859,49.22285263,-2.19238955,
fb6c711b-7767-4de3-a56a-cf035780ef92,Rue de la Lourderie,3767,49.16642709,-2.03791367,
fbf3b1d0-7954-408e-9117-f88025422a58,Clos Orange N,2536,49.18701841,-2.21673171,1
fbfce992-5cb3-4587-9579-3a418e570785,The Powerhouse S,3539,49.19991661,-2.11319194,
fcc33349-206c-4089-9026-b501211260cb,Queens Valley W,3839,49.20263299,-2.04236986,
fcee8fea-2376-4f38-8cd8-d68e242d3e91,St John Cemetery E,4329,49.24568287,-2.14326475,
fd31b9b5-9436-4b19-835a-f4f987617416,College Hill,3956,49.18415475,-2.0951912,
fd5d870f-093a-43f7-bee0-bf166ed3dac1,Oakfield,4579,49.19112453,-2.09058605,
fdaa6112-32af-45c0-9319-84cbd7bae6de,Rue de la Presse,4347,49.21501036,-2.18863849,
fdaaac73-23d6-4899-8bec-cc6f1ee8fe2a,Les Verrieres N,4693,49.24550104,-2.20162723,
fdab45b1-c22b-432b-a20b-ac970baeda96,Glencoe S,3643,49.23154686,-2.14345346,
fdb8129b-46b9-49cf-a428-390a8e5d191b,Midbay W,3427,49.18527342,-2.19584235,
fe314ce7-36bf-4ce9-a043-4c2521a3a2d9,Pot du Rocher N,4635,49.23191919,-2.0712327,
fe45d3ce-fdeb-4a95-a779-6ed0d06125af,Langley Avenue S,3896,49.19652424,-2.08970925,
fe5e0d01-7c31-414b-b6c8-8d1541a2162c,Rue des Chenes,4582,49.18957659,-2.09498586,
fe8444f0-8159-4fb0-9ae5-7a798ee043a3,Archirondel N,2349,49.21030479,-2.02595178,
feede134-5b7d-40ed-b186-9b47d75ffb7a,Rue des Boulees,3648,49.21880159,-2.07637603,
ff15e467-e377-424f-9ecc-33c3fc0415fa,Troy Court S,3936,49.19625741,-2.09672319,
ff839f46-66ea-4df9-a3d0-d995d7205e56,La Croix Crescent,4237,49.18813475,-2.04137897,
ff896853-c9c6-4d23-981a-0e2d9e812b70,Castle Quay N,4648,49.18269908,-2.11471605,
ffe25d2d-79a5-45da-961c-0477f2476382,Longbeach N,2685,49.19670947,-2.03078448,
